              1        5.54663        5.54663              0
              2        5.43621        5.49142      0.0390396
              3         5.4505        5.47778      0.0283093
              4        5.44358        5.46923      0.0224866
              5        5.49602        5.47459      0.0186167
              6        5.44458        5.46959      0.0161717
              7        5.36634        5.45484      0.0194579
              8         5.2846        5.43356      0.0261935
              9        5.51193        5.44227       0.024688
             10        5.51778        5.44982      0.0233456
             11        5.44575        5.44945      0.0212262
             12        5.40172        5.44547      0.0198264
             13        5.50473        5.45003       0.018818
             14        5.55202        5.45731      0.0188311
             15         5.2462        5.44324      0.0222213
             16        5.58881        5.45234      0.0226184
             17        5.48956        5.45453      0.0213936
             18        5.34819        5.44862      0.0210049
             19        5.66512        5.46001      0.0227814
             20        5.63654        5.46884      0.0232894
             21        5.55747        5.47306      0.0225595
             22         5.4767        5.47323      0.0215347
             23        5.47295        5.47321      0.0205984
             24        5.46036        5.47268      0.0197471
             25        5.26061         5.4642      0.0206991
             26        5.52039        5.46636      0.0200155
             27        5.48608        5.46709      0.0192875
             28        5.41756        5.46532      0.0186796
             29        5.40748        5.46332      0.0181417
             30        5.35213        5.45962      0.0179115
             31        5.31454        5.45494      0.0179347
             32        5.40415        5.45335      0.0174443
             33         5.5175        5.45529      0.0170237
             34        5.39563        5.45354      0.0166132
             35        5.37821        5.45139      0.0162774
             36        5.68983        5.45801      0.0171199
             37        5.48077        5.45863      0.0166682
             38        5.45994        5.45866      0.0162296
             39        5.53657        5.46066      0.0159359
             40         5.7563        5.46805      0.0171662
             41        5.50752        5.46901      0.0167745
             42        5.35555        5.46631      0.0165912
             43        5.37536         5.4642      0.0163396
             44        5.40603        5.46287      0.0160216
             45        5.34313        5.46021       0.015885
             46        5.59196        5.46308      0.0157958
             47        5.40592        5.46186      0.0155064
             48        5.38257        5.46021      0.0152711
             49        5.39373        5.45885      0.0150196
             50        5.43705        5.45842      0.0147256
             51          5.418        5.45762      0.0144581
             52        5.42879        5.45707      0.0141907
             53        5.46067        5.45714      0.0139231
             54        5.37539        5.45562      0.0137473
             55        5.54884        5.45732      0.0136015
             56        5.46368        5.45743      0.0133591
             57        5.46018        5.45748      0.0131248
             58        5.48293        5.45792      0.0129058
             59        5.28132        5.45493      0.0130295
             60        5.41465        5.45425      0.0128297
             61        5.34292        5.45243      0.0127485
             62        5.32062         5.4503      0.0127189
             63        5.39416        5.44941      0.0125482
             64        5.43339        5.44916      0.0123546
             65        5.53142        5.45043      0.0122292
             66        5.52455        5.45155      0.0120954
             67        5.39798        5.45075      0.0119412
             68        5.47735        5.45114       0.011772
             69        5.33598        5.44947      0.0117191
             70        5.37028        5.44834      0.0116062
             71        5.53144        5.44951      0.0115016
             72        5.30493         5.4475      0.0115158
             73        5.23273        5.44456      0.0117279
             74        5.54339         5.4459      0.0116452
             75        5.48909        5.44647      0.0115042
             76        5.40323         5.4459      0.0113669
             77        5.30852        5.44412      0.0113584
             78        5.44115        5.44408      0.0112128
             79        5.50952        5.44491      0.0111015
             80        5.54618        5.44618      0.0110346
             81        5.52123         5.4471      0.0109372
             82        5.31575         5.4455      0.0109205
             83        5.45046        5.44556      0.0107891
             84        5.59111        5.44729      0.0107989
             85        5.53171        5.44829      0.0107175
             86        5.39894        5.44771      0.0106082
             87        5.44894        5.44773      0.0104863
             88        5.50322        5.44836       0.010386
             89        5.47528        5.44866      0.0102737
             90        5.32241        5.44726      0.0102549
             91         5.2499        5.44509       0.010369
             92        5.47354         5.4454      0.0102609
             93        5.62825        5.44736      0.0103372
             94        5.38935        5.44675      0.0102457
             95        5.65958        5.44899      0.0103799
             96         5.4351        5.44884      0.0102727
             97         5.4745        5.44911      0.0101702
             98        5.39702        5.44858      0.0100803
             99        5.54615        5.44956      0.0100266
            100          5.598        5.45104      0.0100356
