0 4.59103 0.87366
1 4.71782 0.653292
2 5.8546 0.734011
3 4.94109 0.841771
4 6.68581 0.645012
5 4.81837 0.77184
6 5.17425 0.773476
7 5.2024 0.740952
8 4.66763 0.648714
9 4.66038 0.748134
10 4.50252 0.792878
11 4.60263 0.615755
12 4.89365 0.677879
13 4.62824 0.678531
14 3.46628 0.63318
15 5.26828 0.677919
16 3.60294 0.666997
17 4.46298 0.621574
18 4.98286 0.650028
19 5.52205 0.656093
20 4.80143 0.791343
21 5.98935 0.687217
22 4.11291 0.692721
23 6.13823 0.500031
24 5.42868 0.803825
25 5.53347 0.828532
26 4.42152 0.876477
27 4.97994 0.529371
28 6.18131 0.776569
29 5.21595 0.530988
