0 -0.739965 0.00389492
1 -0.739954 0.00380984
2 -0.740111 0.00375985
3 -0.740333 0.00373367
4 -0.740251 0.00372215
5 -0.740289 0.00372428
6 -0.740587 0.00375663
7 -0.740618 0.00379697
8 -0.740499 0.00385103
9 -0.740613 0.00387503
10 -0.74033 0.00390484
11 -0.740092 0.00388308
12 -0.739723 0.0038072
13 -0.739555 0.00379227
14 -0.739803 0.00385934
15 -0.7395 0.00381937
16 -0.739243 0.00375938
17 -0.738864 0.00378886
18 -0.738501 0.00387428
19 -0.738928 0.0038575
20 -0.739129 0.00391697
21 -0.73916 0.00389745
22 -0.739283 0.00384229
23 -0.739227 0.00380492
24 -0.739415 0.00385013
25 -0.739212 0.00385869
26 -0.739457 0.00386132
27 -0.739543 0.00391369
28 -0.739202 0.00387987
29 -0.739403 0.00386821
30 -0.739408 0.00382761
31 -0.739522 0.00394201
32 -0.739666 0.003882
33 -0.739829 0.00381962
34 -0.739844 0.00388195
35 -0.739892 0.00385515
36 -0.740117 0.00379623
37 -0.740202 0.00383885
38 -0.740137 0.00382015
39 -0.740576 0.00388726
40 -0.740163 0.00386759
41 -0.740263 0.00388536
42 -0.740137 0.00390022
43 -0.740041 0.00375643
44 -0.74034 0.00378545
45 -0.740406 0.00375106
46 -0.740648 0.00373372
47 -0.740696 0.00390978
48 -0.740806 0.0039213
49 -0.741148 0.00395672
50 -0.741254 0.00395504
51 -0.741312 0.00395752
52 -0.741289 0.00393412
53 -0.74133 0.0040206
54 -0.741385 0.00406007
55 -0.741341 0.00410744
56 -0.74146 0.00413024
57 -0.741383 0.00418375
58 -0.740942 0.00410341
59 -0.74098 0.0041164
60 -0.741203 0.00415239
61 -0.741159 0.00421801
62 -0.741063 0.00414788
63 -0.740661 0.0041588
64 -0.740563 0.00414556
65 -0.740306 0.00411947
66 -0.740336 0.00404864
67 -0.740156 0.00410543
68 -0.740157 0.00416243
69 -0.740215 0.00408337
70 -0.74022 0.00401451
71 -0.740206 0.00401029
72 -0.740242 0.00396427
73 -0.740299 0.00400538
74 -0.740631 0.00402997
75 -0.740755 0.00404402
76 -0.740739 0.00398562
77 -0.740984 0.003969
78 -0.740888 0.00398242
79 -0.741007 0.00397138
80 -0.741177 0.00387972
81 -0.741285 0.00390412
82 -0.741131 0.00392117
83 -0.740997 0.0039403
84 -0.741009 0.00400667
85 -0.741234 0.00403212
86 -0.74154 0.00404776
87 -0.741216 0.00407289
88 -0.740945 0.00412976
89 -0.74098 0.00417752
90 -0.741078 0.00418366
91 -0.741112 0.00415277
92 -0.741151 0.00409026
93 -0.740948 0.00401949
94 -0.741091 0.00399617
95 -0.740939 0.00404499
96 -0.740809 0.00402633
97 -0.740768 0.004119
98 -0.740749 0.00412234
99 -0.740498 0.00412208
100 -0.740255 0.00414146
101 -0.740161 0.00410494
102 -0.739998 0.00409002
103 -0.739638 0.00418186
104 -0.739383 0.00417082
105 -0.739124 0.00418755
106 -0.738851 0.00411836
107 -0.738906 0.00405212
108 -0.739072 0.00399641
109 -0.738915 0.00393712
110 -0.738437 0.00392037
111 -0.738548 0.00392716
112 -0.738411 0.00391274
113 -0.738291 0.0040009
114 -0.738575 0.00404467
115 -0.738751 0.0040312
116 -0.739066 0.00404096
117 -0.739187 0.0039478
118 -0.73923 0.00393222
119 -0.7394 0.00390369
120 -0.739538 0.00383305
121 -0.739696 0.00383399
122 -0.739594 0.00381351
123 -0.739538 0.00378929
124 -0.739608 0.00373943
125 -0.739549 0.00370167
126 -0.739481 0.00369226
127 -0.739563 0.00367116
128 -0.739927 0.00367369
129 -0.739987 0.003692
130 -0.739804 0.00371971
131 -0.739962 0.00376946
132 -0.739986 0.00384962
133 -0.739962 0.00379992
134 -0.739979 0.00388427
135 -0.740366 0.00393396
136 -0.740372 0.00395917
137 -0.740233 0.00399815
138 -0.740212 0.00397616
139 -0.740475 0.0040268
140 -0.740643 0.00413306
141 -0.740381 0.00418939
142 -0.740632 0.00417843
143 -0.74043 0.0041706
144 -0.740279 0.00414458
145 -0.740299 0.00407048
146 -0.740436 0.00407792
147 -0.740204 0.00416926
148 -0.74013 0.00407167
149 -0.739967 0.00413531
150 -0.740219 0.00405227
151 -0.740584 0.00398586
152 -0.740624 0.00400949
153 -0.740879 0.00405157
154 -0.740502 0.00409082
155 -0.74016 0.00408822
156 -0.73989 0.00409767
157 -0.739928 0.00407978
158 -0.739811 0.00410777
159 -0.739799 0.00408693
160 -0.739561 0.00417939
161 -0.739727 0.00423499
162 -0.7398 0.00421449
163 -0.739725 0.00425679
164 -0.739695 0.0041565
165 -0.739699 0.0041628
166 -0.739851 0.00415665
167 -0.739858 0.00418742
168 -0.739869 0.00420777
169 -0.739794 0.00414332
170 -0.739915 0.00412347
171 -0.739807 0.00419397
172 -0.739855 0.00415236
173 -0.739851 0.00416605
174 -0.739922 0.00416632
175 -0.740091 0.00417308
176 -0.740005 0.00414852
177 -0.740264 0.00418898
178 -0.740428 0.00424896
179 -0.740291 0.00425601
180 -0.740188 0.00424337
181 -0.739931 0.00420122
182 -0.739533 0.00421558
183 -0.739471 0.00425973
184 -0.739331 0.00427248
185 -0.739289 0.00427819
186 -0.739307 0.00427997
187 -0.73914 0.00431046
188 -0.739545 0.00430019
189 -0.739595 0.00433065
190 -0.739616 0.00434953
191 -0.739208 0.00441163
192 -0.738745 0.00438925
193 -0.738319 0.0044669
194 -0.738156 0.00443594
195 -0.738152 0.00441259
196 -0.738154 0.00444441
197 -0.738468 0.00443457
198 -0.738717 0.00443746
199 -0.738374 0.00440327
200 -0.738335 0.00435134
201 -0.738247 0.00436463
202 -0.738143 0.00439002
203 -0.737925 0.00445256
204 -0.737797 0.00446337
205 -0.737793 0.00441944
206 -0.737694 0.00446881
207 -0.738136 0.00448592
208 -0.738209 0.00444096
209 -0.738433 0.00432795
210 -0.737948 0.00427156
211 -0.737787 0.004265
212 -0.737786 0.00431721
213 -0.737749 0.0043258
214 -0.737397 0.00429137
215 -0.737674 0.00431267
216 -0.737581 0.00435134
217 -0.737702 0.00435056
218 -0.738085 0.00440111
219 -0.738216 0.00439176
220 -0.738316 0.00440588
221 -0.738511 0.00439743
222 -0.738339 0.00442153
223 -0.738224 0.00447525
224 -0.738223 0.0043672
225 -0.738314 0.00439428
226 -0.738658 0.00430664
227 -0.738858 0.00429105
228 -0.738655 0.00428157
229 -0.738755 0.00433311
230 -0.738737 0.00434369
231 -0.739003 0.00437561
232 -0.739212 0.00450821
233 -0.739014 0.00451585
234 -0.739254 0.00448169
235 -0.739115 0.00450896
236 -0.739193 0.00446771
237 -0.739349 0.00438418
238 -0.739032 0.00438328
239 -0.738865 0.00439356
240 -0.738834 0.00438166
241 -0.739088 0.00437298
242 -0.73848 0.00434497
243 -0.738395 0.0043402
244 -0.738497 0.00429537
245 -0.738485 0.00431129
246 -0.738667 0.00434614
247 -0.738426 0.00437855
248 -0.738304 0.00433288
249 -0.738397 0.00422546
250 -0.738452 0.00420952
251 -0.738522 0.00424486
252 -0.738738 0.00428049
253 -0.738847 0.00431636
254 -0.738907 0.00424523
255 -0.738661 0.00428044
256 -0.73858 0.00435211
257 -0.738748 0.00438702
258 -0.738659 0.00438754
259 -0.738528 0.00436672
260 -0.738771 0.00435262
261 -0.738876 0.00429711
262 -0.73872 0.0043035
263 -0.738978 0.00430078
264 -0.738903 0.00425294
265 -0.738413 0.00426623
266 -0.738381 0.00435764
267 -0.738514 0.00445761
268 -0.738757 0.00448966
269 -0.738416 0.00445013
270 -0.738337 0.00449797
271 -0.738271 0.00439523
272 -0.73808 0.00447059
273 -0.737855 0.00442632
274 -0.738022 0.00445913
275 -0.73789 0.00440922
276 -0.737642 0.0044169
277 -0.7377 0.00433187
278 -0.737815 0.00442678
279 -0.737816 0.00441216
280 -0.737617 0.00444405
281 -0.737732 0.00451601
282 -0.73762 0.00450697
283 -0.737477 0.00452719
284 -0.737459 0.00445325
285 -0.73725 0.0044232
286 -0.737369 0.00437003
287 -0.737164 0.00436288
288 -0.737541 0.00427262
289 -0.737496 0.00428497
290 -0.737552 0.00438384
291 -0.737285 0.00436593
292 -0.737274 0.00436063
293 -0.737093 0.00438334
294 -0.737274 0.00435788
295 -0.73739 0.00436835
296 -0.737031 0.00443136
297 -0.736847 0.00437107
298 -0.736819 0.00437301
299 -0.736866 0.00429616
