0 -0.237144 0.010954
1 -0.235819 0.0103347
2 -0.234674 0.0102635
3 -0.240211 0.00946596
4 -0.237538 0.00912962
5 -0.237916 0.00886258
6 -0.236551 0.00948208
7 -0.235271 0.00978822
8 -0.232947 0.00981866
9 -0.230189 0.00900889
10 -0.231522 0.00937367
11 -0.232574 0.00940491
12 -0.236564 0.00878692
13 -0.234978 0.00880984
14 -0.237073 0.00871993
15 -0.237826 0.00916559
16 -0.240662 0.010243
17 -0.238909 0.00966372
18 -0.241761 0.00981517
19 -0.238999 0.0103288
20 -0.239431 0.0108904
21 -0.241824 0.0109167
22 -0.242144 0.0106649
23 -0.241629 0.0104341
24 -0.242586 0.0105259
25 -0.243434 0.0108735
26 -0.242585 0.0109112
27 -0.242515 0.0117073
28 -0.241677 0.0118675
29 -0.239285 0.0116748
