            0.5       0.884987     0.00842003
           0.55       0.816091      0.0089366
            0.6       0.660429       0.007904
           0.65       0.549223     0.00835177
            0.7       0.440986     0.00593828
           0.75       0.353706     0.00517604
            0.8       0.297986     0.00368601
           0.85       0.240562     0.00390043
            0.9       0.196389     0.00263227
           0.95       0.170374     0.00207101
              1       0.145248     0.00225935
           1.05       0.126935     0.00217372
            1.1       0.110924     0.00166221
           1.15      0.0962125     0.00101856
            1.2      0.0842975     0.00138129
           1.25      0.0776091      0.0010811
            1.3      0.0725636    0.000901102
           1.35      0.0650898    0.000939029
            1.4      0.0591453     0.00130099
           1.45      0.0549014    0.000899934
            1.5      0.0498228    0.000664528
           1.55      0.0479892    0.000796054
            1.6      0.0433374    0.000649823
           1.65      0.0393724    0.000867994
            1.7      0.0371103    0.000597114
           1.75      0.0351626    0.000693782
            1.8      0.0329994    0.000559021
           1.85      0.0322002    0.000751596
            1.9      0.0295956    0.000425107
           1.95      0.0283384    0.000616355
              2      0.0256518     0.00059589
