           1     5.21477     5.21477           0
           2     4.81939     5.01708    0.197692
           3      5.1833     5.07249    0.126875
           4     4.89261     5.02752    0.100354
           5     5.07291     5.03659   0.0782623
           6     5.05757     5.04009   0.0639964
           7     4.84508     5.01223   0.0608397
           8     5.18662     5.03403   0.0570199
           9     5.03881     5.03456   0.0502897
          10      4.9592     5.02702   0.0456074
          11     5.06082      5.0301   0.0413677
          12     5.02586     5.02974    0.037765
          13     4.99374     5.02697    0.034849
          14     4.90576     5.01832   0.0334055
          15     4.86048     5.00779   0.0328308
          16     4.83048     4.99671   0.0326489
          17     4.91685     4.99201    0.031026
          18     5.00342     4.99265   0.0292584
          19     4.95616     4.99073   0.0277422
          20     5.07911     4.99515   0.0266871
          21     4.95394     4.99318   0.0254602
          22     5.17073     5.00125   0.0255817
          23     4.86521     4.99534   0.0251496
          24     4.97551     4.99451   0.0240931
          25     4.99762     4.99464   0.0231096
          26     4.95789     4.99322   0.0222479
          27     5.10511     4.99737   0.0218055
          28      5.1607      5.0032    0.021807
          29     5.13314     5.00768   0.0215134
          30     5.09549     5.01061    0.020989
          31     4.96379      5.0091   0.0203567
          32     5.23341     5.01611   0.0209196
          33     5.03008     5.01653   0.0202802
          34     4.98414     5.01558   0.0196977
          35     5.09467     5.01784   0.0192597
          36     5.04419     5.01857   0.0187314
          37     5.06929     5.01994   0.0182696
          38     4.83308     5.01502   0.0184497
          39     5.09539     5.01708   0.0180881
          40     4.87976     5.01365   0.0179613
          41     4.92158     5.01141   0.0176611
          42     5.03913     5.01207   0.0172481
          43     5.03257     5.01254   0.0168489
          44     5.09631     5.01445   0.0165713
          45     4.95824      5.0132   0.0162469
          46     4.93103     5.01141   0.0159899
          47     4.94182     5.00993   0.0157159
          48     5.06768     5.01113    0.015432
          49     4.96619     5.01022   0.0151416
          50      4.9236     5.00848   0.0149364
          51      5.0089     5.00849   0.0146406
          52     5.03066     5.00892   0.0143627
          53     5.09808      5.0106   0.0141891
          54     4.87636     5.00811   0.0141441
          55     4.99721     5.00792   0.0138859
          56     5.08299     5.00926   0.0137015
          57     5.13844     5.01152   0.0136484
          58      5.0143     5.01157   0.0134111
          59     5.01186     5.01158   0.0131819
          60     5.01543     5.01164   0.0129605
          61      4.8942     5.00971   0.0128908
          62     5.05555     5.01045   0.0127027
          63     4.91665     5.00897   0.0125878
          64     4.84449      5.0064   0.0126533
          65     4.98775     5.00611   0.0124604
          66     4.96408     5.00547   0.0122867
          67     4.96323     5.00484   0.0121184
          68     4.92163     5.00362   0.0120014
          69      4.9637     5.00304   0.0118403
          70      5.0662     5.00394   0.0117048
          71     4.94442      5.0031   0.0115691
          72     4.78553     5.00008   0.0118008
          73     4.99265     4.99998   0.0116384
          74     4.94697     4.99926   0.0115024
          75     4.87655     4.99763   0.0114654
          76     4.86848     4.99593   0.0114404
          77     4.95762     4.99543   0.0113018
          78      5.1984     4.99803   0.0114554
          79     5.04894     4.99868   0.0113279
          80     4.88522     4.99726   0.0112749
          81     4.85479      4.9955   0.0112729
          82     5.10593     4.99685   0.0112157
          83     4.90307     4.99572   0.0111373
          84     4.99037     4.99565    0.011004
          85     5.05072      4.9963   0.0108931
          86     4.93946     4.99564    0.010786
          87     4.89668      4.9945   0.0107218
          88     4.88487     4.99326   0.0106722
          89     4.94123     4.99267   0.0105678
          90     4.89402     4.99158    0.010507
          91     5.10079     4.99278     0.01046
          92     4.95934     4.99241   0.0103521
          93     5.13614     4.99396   0.0103561
          94     4.90401       4.993   0.0102899
          95     4.95791     4.99263   0.0101878
          96     4.87181     4.99137   0.0101593
          97       5.093     4.99242   0.0101085
          98     5.00932     4.99259   0.0100063
          99     5.07925     4.99347  0.00994331
         100     5.09412     4.99447   0.0098947
