         0.2   -0.381066        0.77        0.63
         0.2   -0.436213    0.866068    0.567599
         0.2   -0.362111     0.88589    0.599943
         0.2   -0.362111     0.88589    0.599943
         0.2   -0.378566     0.94176    0.562326
         0.2   -0.167801    0.978147    0.621437
         0.2   -0.250048    0.905675     0.63913
         0.2   -0.427357    0.879463       0.568
         0.2   -0.203485    0.894975    0.665506
         0.2   -0.203485    0.894975    0.665506
         0.2   -0.203485    0.894975    0.665506
         0.2   -0.422569    0.843794       0.584
         0.2   -0.576505    0.829325    0.494607
         0.2   -0.511479    0.737999    0.531528
         0.2   -0.622692    0.796564    0.458266
         0.2   -0.626684    0.733233    0.426134
         0.2   -0.543677    0.664795    0.456146
         0.2   -0.600483    0.754053    0.461515
         0.2   -0.511897    0.716798    0.525027
         0.2   -0.579343    0.772549    0.484945
         0.2   -0.579343    0.772549    0.484945
         0.2   -0.579343    0.772549    0.484945
         0.2   -0.579343    0.772549    0.484945
         0.2   -0.529801    0.676061    0.483305
         0.2   -0.563288    0.665541    0.433522
         0.2   -0.563288    0.665541    0.433522
         0.2   -0.563288    0.665541    0.433522
         0.2   -0.650348    0.702531    0.368914
         0.2   -0.783752    0.782202    0.272301
         0.2   -0.873367    0.878559     0.23618
         0.2   -0.926612    0.943976    0.190331
         0.2   -0.859574     1.00517    0.260042
         0.2   -0.799587     1.07402    0.265708
         0.2   -0.799587     1.07402    0.265708
         0.2   -0.799587     1.07402    0.265708
         0.2   -0.799587     1.07402    0.265708
         0.2   -0.870984     1.07121    0.208224
         0.2   -0.945677     1.06449    0.123479
         0.2   -0.993324     1.02198   0.0465532
         0.2   -0.946702     1.10931 -0.00949712
         0.2   -0.946702     1.10931 -0.00949712
         0.2   -0.946702     1.10931 -0.00949712
         0.2    -0.95645     1.07488  -0.0879801
         0.2    -0.95645     1.07488  -0.0879801
         0.2   -0.997261    0.982611  -0.0284612
         0.2   -0.996437     1.00372   -0.041461
         0.2    -0.96665    0.906599  -0.0340641
         0.2   -0.898233    0.832262  -0.0820684
         0.2   -0.898233    0.832262  -0.0820684
         0.2   -0.813521    0.754956  -0.0409796
         0.2   -0.870194    0.814565   -0.129591
         0.2   -0.835634    0.784426   -0.138758
         0.2   -0.807374     0.76475   -0.161276
         0.2   -0.768067    0.722707  -0.0798761
         0.2   -0.768067    0.722707  -0.0798761
         0.2   -0.768067    0.722707  -0.0798761
         0.2   -0.670997    0.652937   0.0134015
         0.2    -0.77351    0.729533    0.109876
         0.2   -0.765756    0.733372    0.182164
         0.2   -0.765756    0.733372    0.182164
         0.2   -0.779398    0.781197    0.278941
         0.2   -0.671267    0.705932    0.341661
         0.2   -0.614018     0.65503    0.346184
         0.2   -0.642466    0.691303    0.364796
         0.2   -0.580685    0.608974    0.298467
         0.2   -0.445151    0.529541    0.377573
         0.2   -0.432471    0.534153    0.426882
         0.2   -0.535807    0.606287    0.382643
         0.2   -0.430154    0.525079    0.405929
         0.2   -0.391026    0.503816    0.483195
         0.2   -0.308267    0.407087    0.411428
         0.2   -0.327968    0.429512    0.384172
         0.2   -0.280282    0.380981    0.381083
         0.2   -0.353746    0.454642    0.408199
         0.2   -0.353746    0.454642    0.408199
         0.2   -0.323629    0.412146    0.493512
         0.2   -0.274284    0.356357    0.443793
         0.2   -0.348009     0.44566    0.358121
         0.2   -0.372871     0.45309    0.276507
         0.2   -0.424887    0.507867    0.358068
         0.2   -0.379344    0.464366    0.317159
         0.2   -0.379344    0.464366    0.317159
         0.2   -0.484048    0.533364    0.282203
         0.2   -0.599851    0.610454    0.217414
         0.2   -0.485595     0.53061    0.117886
         0.2   -0.435418    0.493488    0.174334
         0.2   -0.302983    0.398306    0.149817
         0.2   -0.381558    0.454171    0.188022
         0.2   -0.256942    0.361779    0.237267
         0.2   -0.321162    0.409766    0.219015
         0.2   -0.321162    0.409766    0.219015
         0.2   -0.321162    0.409766    0.219015
         0.2    -0.28499    0.387072     0.27913
         0.2    -0.24908    0.356678    0.247712
         0.2   -0.230385    0.338768    0.200798
         0.2   -0.345272    0.431723    0.126708
         0.2   -0.306432    0.398254    0.198661
         0.2   -0.391488    0.461875    0.182302
         0.2   -0.262433      0.3715   0.0947144
         0.2   -0.355459    0.443685   0.0327009
        0.19   -0.308435    0.409419   0.0576767
        0.19   -0.408222    0.480228   0.0221208
        0.19   -0.408222    0.480228   0.0221208
        0.19   -0.463291     0.51637  -0.0759466
        0.19   -0.531414    0.561625  -0.0811576
        0.19    -0.45552    0.510708  -0.0891465
        0.19   -0.538945    0.566177    -0.12329
        0.19   -0.493984    0.536937  -0.0511332
        0.19   -0.477992    0.525198   -0.122821
        0.19   -0.411269    0.481712  -0.0583477
        0.19   -0.411269    0.481712  -0.0583477
        0.19   -0.402091     0.47616   0.0188258
        0.19   -0.302125    0.405592   0.0257778
        0.19   -0.276403    0.384931   -0.057797
        0.19   -0.386015    0.464897   -0.025827
        0.19   -0.386015    0.464897   -0.025827
        0.19   -0.343402    0.433014  -0.0918607
        0.19    -0.30691     0.40744  -0.0683384
        0.19    -0.30691     0.40744  -0.0683384
        0.19   -0.243904    0.356002   -0.103493
        0.19   -0.270585     0.37758   -0.103984
        0.19   -0.306623    0.400145   -0.165003
        0.19   -0.375353    0.449045   -0.201957
        0.19   -0.426443    0.491195   -0.265498
        0.19   -0.511526    0.547736   -0.212494
        0.19   -0.598969    0.614258   -0.254925
        0.19   -0.598969    0.614258   -0.254925
        0.19   -0.672561     0.67597   -0.272887
        0.19   -0.649987    0.653459    -0.24853
        0.19   -0.622057    0.639912   -0.282108
        0.19   -0.509081    0.544905   -0.237183
        0.19   -0.621624    0.625935   -0.203002
        0.19   -0.758716    0.719355   -0.122737
        0.19   -0.779623    0.746075   -0.185342
        0.19   -0.779623    0.746075   -0.185342
        0.19   -0.746288     0.72164   -0.199231
        0.19   -0.772131    0.732109   -0.141094
        0.19   -0.699811    0.677286    -0.13792
        0.19   -0.670062    0.653642  -0.0796006
        0.19   -0.682914     0.66102   0.0142372
        0.19   -0.723941    0.689958   0.0617999
        0.19   -0.723941    0.689958   0.0617999
        0.19   -0.685473    0.663028  -0.0375961
        0.19   -0.660494    0.648975   -0.124207
        0.19   -0.689313    0.675623    -0.19525
        0.19   -0.689313    0.675623    -0.19525
        0.19   -0.682703    0.691133   -0.290747
        0.19   -0.741936    0.778637    -0.33276
        0.19   -0.718324    0.775313   -0.379601
        0.19   -0.758019    0.763402   -0.290472
        0.19   -0.730781    0.745752   -0.306807
        0.19   -0.730781    0.745752   -0.306807
        0.19   -0.727379    0.776572   -0.348843
        0.19   -0.661604    0.795009   -0.425826
        0.19   -0.751143    0.839291   -0.363907
        0.19   -0.631766    0.785678   -0.448279
        0.19   -0.672172    0.784152   -0.395739
        0.19   -0.651423    0.717237   -0.372608
        0.19   -0.579518    0.719385   -0.461776
        0.19   -0.615211    0.757157   -0.451211
        0.19   -0.615211    0.757157   -0.451211
        0.19   -0.538714    0.660539   -0.457634
        0.19    -0.54279    0.663411   -0.457572
        0.19    -0.54279    0.663411   -0.457572
        0.19   -0.512377    0.582256   -0.374158
        0.19   -0.511462    0.636865    -0.46843
        0.19   -0.527423    0.631454   -0.442284
        0.19   -0.654746    0.728373   -0.392359
        0.19   -0.567197    0.648785   -0.410453
        0.19   -0.567197    0.648785   -0.410453
        0.19   -0.469504    0.560784   -0.411256
        0.19   -0.358443    0.461986    -0.47264
        0.19   -0.391334    0.493593   -0.424429
        0.19   -0.406081    0.523259    -0.48886
        0.19   -0.454316    0.559822   -0.442057
        0.19   -0.505876    0.636319   -0.476287
        0.19   -0.484877    0.692898   -0.540624
        0.19    -0.45337    0.712862   -0.579513
        0.19   -0.451836    0.667883   -0.570215
        0.19   -0.454905    0.652969   -0.559283
        0.19   -0.464829     0.74681   -0.568973
        0.19   -0.557486    0.780416   -0.506146
        0.19   -0.585634    0.718954   -0.455228
        0.19   -0.510009    0.725913    -0.52857
        0.19   -0.573878    0.804708   -0.494901
        0.19   -0.532075    0.786212   -0.524317
        0.19    -0.56487    0.758721   -0.495477
        0.19    -0.56487    0.758721   -0.495477
        0.19   -0.509243    0.700924   -0.519928
        0.19   -0.511757    0.617787   -0.442025
        0.19   -0.577974    0.683632   -0.432447
        0.19   -0.580005    0.719404   -0.464844
        0.19   -0.496708    0.694018    -0.53219
        0.19   -0.447566    0.621699   -0.552013
        0.19    -0.40944    0.556491   -0.558203
        0.19   -0.389664    0.587773   -0.630686
        0.19   -0.411304    0.601816    -0.60218
        0.19   -0.349001    0.613647   -0.699237
        0.19   -0.307135    0.573464   -0.767346
        0.19   -0.326154    0.497193   -0.772452
        0.18    -0.30784    0.499835   -0.804634
        0.18   -0.337655    0.567722   -0.726283
        0.18   -0.337655    0.567722   -0.726283
        0.18   -0.337655    0.567722   -0.726283
        0.18    -0.37915     0.57841   -0.652857
        0.18   -0.389995    0.549642   -0.613187
        0.18   -0.362785    0.510036   -0.667913
        0.18   -0.375852     0.55349   -0.655286
        0.18   -0.436197    0.623319   -0.567835
        0.18   -0.436197    0.623319   -0.567835
        0.18   -0.436183    0.584731    -0.53446
        0.18   -0.414913    0.546505   -0.523682
        0.18   -0.414016    0.549209    -0.53115
        0.18   -0.378799    0.510751   -0.590443
        0.18   -0.375282    0.534416   -0.641243
        0.18   -0.380153     0.51281    -0.59537
        0.18    -0.35374    0.449801   -0.587804
        0.18   -0.359562    0.470482   -0.634695
        0.18   -0.357302    0.475169    -0.66365
        0.18   -0.350499    0.439792   -0.695545
        0.18   -0.336125     0.48662   -0.755672
        0.18   -0.329821    0.406476   -0.782937
        0.18   -0.336214    0.313565    -0.72374
        0.18   -0.339344    0.347042    -0.72784
        0.18   -0.305975    0.262122   -0.629529
        0.18   -0.292447    0.238056   -0.607173
        0.18   -0.286899    0.194193   -0.612935
        0.18   -0.308024    0.202466    -0.66242
        0.18   -0.308024    0.202466    -0.66242
        0.18   -0.301369    0.232288   -0.633905
        0.18   -0.277443    0.294193   -0.535061
        0.18   -0.253148    0.238246   -0.524134
        0.18   -0.262484    0.304061   -0.491029
        0.18   -0.262484    0.304061   -0.491029
        0.18   -0.228867    0.220901   -0.487963
        0.18   -0.228867    0.220901   -0.487963
        0.18   -0.296344    0.315484   -0.562775
        0.18   -0.340355    0.397499   -0.641822
        0.18   -0.338905    0.324107   -0.740744
        0.18   -0.327788    0.331665   -0.649289
        0.18   -0.335563    0.290718   -0.736246
        0.18   -0.334739    0.242038   -0.781677
        0.18   -0.321693    0.254993    -0.85497
        0.18   -0.283633     0.19915     -0.9407
        0.18   -0.272626    0.102313   -0.972086
        0.18   -0.311586   0.0587483   -0.916022
        0.18   -0.272516    0.115842   -0.969915
        0.18   -0.242505   0.0786331   -0.997661
        0.18   -0.270022   0.0439986   -0.974395
        0.18   -0.236445    0.138669    -1.00266
        0.18   -0.281083    0.198071   -0.942262
        0.18   -0.281083    0.198071   -0.942262
        0.18   -0.256776    0.175532   -0.977534
        0.18   -0.147383    0.275079    -1.04462
        0.18   -0.243054    0.333482   -0.952872
        0.18   -0.268305    0.338031   -0.919266
        0.18   -0.268305    0.338031   -0.919266
        0.18   -0.293354    0.311983   -0.897654
        0.18   -0.322669    0.367295   -0.810263
        0.18   -0.338988    0.421901   -0.747659
        0.18   -0.336545    0.354967   -0.674769
        0.18   -0.334531    0.320499   -0.717613
        0.18    -0.32952    0.320308   -0.674546
        0.18   -0.289253    0.267079   -0.582032
        0.18   -0.258432    0.210797    -0.54869
        0.18   -0.288756    0.271735   -0.577091
        0.18   -0.290536    0.243424   -0.600532
        0.18   -0.275532    0.214002   -0.581126
        0.18    -0.24088    0.196801   -0.521951
        0.18   -0.181894    0.148035   -0.440768
        0.18   -0.234095    0.247292   -0.479194
        0.18   -0.207598    0.182524   -0.469136
        0.18   -0.164925    0.208572   -0.377055
        0.18  -0.0978025    0.132713   -0.294566
        0.18  -0.0796354    0.172491   -0.213178
        0.18  -0.0796354    0.172491   -0.213178
        0.18  -0.0885084    0.108328   -0.288245
        0.18  -0.0430913   0.0848438   -0.190981
        0.18  -0.0430913   0.0848438   -0.190981
        0.18  -0.0891394    0.146041   -0.266795
        0.18  -0.0891659    0.136004   -0.274905
        0.18  -0.0810684   0.0863176   -0.280414
        0.18   -0.121529    0.170467   -0.317442
        0.18   -0.120617    0.225372   -0.246845
        0.18   -0.208007    0.308817    -0.33673
        0.18   -0.208007    0.308817    -0.33673
        0.18   -0.289875    0.390195   -0.265839
        0.18   -0.219454    0.330585   -0.288092
        0.18   -0.348127    0.429603   -0.229367
        0.18   -0.290706    0.393867   -0.328067
        0.18   -0.290706    0.393867   -0.328067
        0.18   -0.290706    0.393867   -0.328067
        0.18   -0.290706    0.393867   -0.328067
        0.18   -0.392475    0.473274   -0.312804
        0.18   -0.362459     0.44646   -0.268303
        0.18   -0.362614    0.443401   -0.208683
        0.18   -0.300395    0.399884   -0.109378
        0.18   -0.270873     0.37772   -0.103591
        0.18   -0.190606    0.303187    -0.17501
        0.18   -0.267448    0.382428   -0.194017
        0.17   -0.274083    0.377669   -0.275308
        0.17   -0.385905    0.471366   -0.329692
        0.17   -0.366422    0.447311   -0.246806
        0.17   -0.393275    0.477265   -0.334461
        0.17   -0.393275    0.477265   -0.334461
        0.17   -0.393275    0.477265   -0.334461
        0.17   -0.503013    0.542338   -0.247098
        0.17   -0.605122    0.614753   -0.203802
        0.17   -0.694893    0.682922   -0.213388
        0.17   -0.586841    0.602889    -0.22061
        0.17   -0.685131    0.685868    -0.27249
        0.17   -0.721249    0.726527   -0.289762
        0.17   -0.729217    0.824261   -0.378773
        0.17   -0.729217    0.824261   -0.378773
        0.17   -0.802592    0.815714    -0.28366
        0.17   -0.802592    0.815714    -0.28366
        0.17   -0.880025    0.884467   -0.228355
        0.17   -0.817483    0.822946   -0.268134
        0.17   -0.794402    0.831012   -0.309038
        0.17   -0.821252    0.892052   -0.306666
        0.17   -0.870429    0.953422   -0.261718
        0.17   -0.859909    0.868578   -0.246407
        0.17   -0.867269    0.862272   -0.229296
        0.17   -0.898695    0.854513   -0.154284
        0.17   -0.844786    0.790765   -0.127466
        0.17   -0.776644    0.730717   -0.102898
        0.17   -0.894228    0.830667   -0.094547
        0.17    -0.94971    0.880877  -0.0112979
        0.17   -0.933329    0.869877   0.0766312
        0.17   -0.887472    0.826135    0.104529
        0.17   -0.967264    0.912796    0.057952
        0.17   -0.978029    0.944185    0.078318
        0.17   -0.921317    0.857898   0.0860865
        0.17   -0.941593    0.925139    0.153268
        0.17   -0.979849    0.994206    0.101198
        0.17   -0.917582      1.0069    0.200038
        0.17   -0.954002    0.925884    0.127638
        0.17   -0.948403    0.939111    0.149815
        0.17   -0.909292    0.990091    0.214521
        0.17   -0.953653     1.00912    0.148901
        0.17   -0.962343    0.911834   0.0794553
        0.17   -0.962343    0.911834   0.0794553
        0.17   -0.962343    0.911834   0.0794553
        0.17   -0.890653    0.855007     0.17398
        0.17     -0.8014    0.803536    0.271481
        0.17   -0.740134    0.729114    0.249074
        0.17   -0.824919    0.778793    0.155242
        0.17   -0.881693    0.817437   0.0929632
        0.17    -0.83667    0.772003  0.00933965
        0.17   -0.796145    0.743275  -0.0739737
        0.17   -0.801537    0.755338   -0.137484
        0.17   -0.825831    0.770481    -0.10609
        0.17   -0.814561    0.756637  -0.0631746
        0.17   -0.845015     0.78792   -0.114235
        0.17   -0.865106    0.810868   -0.133817
        0.17   -0.896547    0.839151   -0.118989
        0.17   -0.927517     0.88309   -0.133229
        0.17   -0.855911     0.83793   -0.220271
        0.17   -0.817376     0.85146   -0.292236
        0.17   -0.817376     0.85146   -0.292236
        0.17   -0.842473    0.837966   -0.244939
        0.17   -0.708862    0.743407    -0.33681
        0.17   -0.795803    0.816419   -0.294649
        0.17   -0.791006    0.827952    -0.31164
        0.17   -0.791006    0.827952    -0.31164
        0.17   -0.858554    0.894692   -0.263779
        0.17   -0.830736    0.811428   -0.227771
        0.17   -0.803987    0.902827   -0.325918
        0.17   -0.719899    0.941346   -0.387842
        0.17   -0.782353    0.842563   -0.331918
        0.17   -0.762604    0.891723    -0.35944
        0.17   -0.811865    0.902362   -0.318007
        0.17   -0.864217    0.929965   -0.267491
        0.17   -0.881016    0.883038   -0.225704
        0.17    -0.87031    0.896812   -0.250755
        0.17   -0.934073    0.930507   -0.171335
        0.17   -0.890843    0.934796   -0.236538
        0.17   -0.818832    0.981301   -0.302622
        0.17   -0.814864    0.909827   -0.314923
        0.17   -0.877009    0.993917   -0.247267
        0.17    -0.78043     0.92797   -0.344445
        0.17    -0.78043     0.92797   -0.344445
        0.17   -0.739605    0.837245   -0.373226
        0.17   -0.739605    0.837245   -0.373226
        0.17   -0.756772    0.856711    -0.36407
        0.17   -0.756772    0.856711    -0.36407
        0.17   -0.695722    0.817986    -0.40644
        0.17   -0.716662    0.743014   -0.322791
        0.17   -0.691275    0.800962   -0.411748
        0.17   -0.710177    0.729555   -0.319257
        0.17   -0.698237    0.769369   -0.369549
        0.17   -0.727372    0.770916   -0.343958
        0.17   -0.839949    0.838278   -0.248249
        0.17   -0.841441    0.913789   -0.289757
        0.17   -0.849794     0.82314   -0.209584
        0.17   -0.835376    0.836654     -0.2545
        0.17   -0.880201    0.936366   -0.249349
        0.17   -0.860349    0.931039   -0.272106
        0.17   -0.796133    0.954432    -0.32814
        0.17   -0.808876    0.973995   -0.312783
        0.16   -0.826875     1.00147   -0.289193
        0.16   -0.864264    0.942505   -0.267445
        0.16   -0.939508    0.998561   -0.173308
        0.16   -0.941047      1.0334   -0.156368
        0.16   -0.979554    0.942636  -0.0690955
        0.16   -0.969784    0.949845    -0.11027
        0.16   -0.969784    0.949845    -0.11027
        0.16   -0.984149     1.03706  -0.0675277
        0.16   -0.894803     1.11248   -0.133759
        0.16   -0.938222     1.10179  -0.0777159
        0.16   -0.942643     1.10101   -0.068421
        0.16   -0.943738     1.05867   -0.133155
        0.16   -0.970959    0.977996   -0.119942
        0.16   -0.970959    0.977996   -0.119942
        0.16   -0.903657     1.06638   -0.178564
        0.16   -0.857544     1.15089   -0.111116
        0.16   -0.706839     1.22571   -0.108105
        0.16   -0.776104     1.15998   -0.184351
        0.16   -0.827292     1.12374   -0.191808
        0.16   -0.827292     1.12374   -0.191808
        0.16   -0.878542     1.11953   -0.144181
        0.16   -0.809905     1.16635    -0.13958
        0.16   -0.907251     1.12012   -0.101254
        0.16   -0.974604     1.06063  -0.0639235
        0.16   -0.974604     1.06063  -0.0639235
        0.16   -0.994058    0.963479   0.0209202
        0.16   -0.994058    0.963479   0.0209202
        0.16   -0.993879     0.96078   0.0105144
        0.16   -0.934822    0.865154   0.0391878
        0.16   -0.942789    0.873413   0.0274715
        0.16   -0.942789    0.873413   0.0274715
        0.16   -0.957277    0.917248     0.10702
        0.16   -0.904938    0.908302    0.206307
        0.16    -0.88978    0.847905    0.162594
        0.16   -0.819248    0.820747    0.262102
        0.16   -0.808302    0.798135     0.25038
        0.16   -0.690894    0.725231    0.341204
        0.16   -0.551657    0.657384    0.438877
        0.16   -0.480502    0.646332     0.52041
        0.16   -0.495428    0.661225    0.512696
        0.16    -0.55484    0.645569    0.420687
        0.16    -0.55484    0.645569    0.420687
        0.16   -0.546136    0.734914    0.501622
        0.16   -0.581386    0.770815    0.483619
        0.16   -0.607584    0.751405    0.453548
        0.16   -0.619885    0.681876    0.381981
        0.16   -0.746278    0.752842    0.290503
        0.16   -0.727597    0.839469    0.383307
        0.16   -0.705804    0.784239    0.379856
        0.16   -0.659692    0.713864    0.370825
        0.16   -0.664565    0.785811    0.420851
        0.16   -0.664565    0.785811    0.420851
        0.16   -0.601456    0.882138    0.473349
        0.16   -0.472032     0.96917    0.505837
        0.16   -0.459127    0.884935    0.551132
        0.16   -0.459127    0.884935    0.551132
        0.16   -0.459127    0.884935    0.551132
